Id,SalePrice
1594,146460.66550090248
1595,106227.62350279807
1596,227464.01168249946
1597,229254.5929697842
1598,238746.53140779168
1599,150909.21475367743
1600,135705.20010836527
1601,73657.26916841397
1602,118025.79549095768
1603,63383.760679826584
1604,284085.27158060233
1605,234645.33056430123
1606,156189.62064801733
1607,198155.22238358302
1608,211219.16888039515
1609,172750.01527942863
1610,153404.72957426085
1611,127502.3267684126
1612,164185.92114721413
1613,160786.24897130334
1614,126730.11014191546
1615,86701.12094341128
1616,78150.27800175596
1617,92878.4436571929
1618,146513.33273539253
1619,140937.8557988285
1620,180342.56301800802
1621,128474.27916724166
1622,149896.70779755068
1623,273244.8685963141
1624,194135.65506496333
1625,118218.99069950663
1626,174568.111233485
1627,200236.49256367955
1628,289976.6427371041
1629,191348.54423018373
1630,377016.4206590637
1631,243188.75937066277
1632,238226.83435699114
1633,173671.9209218414
1634,194220.6539315133
1635,183286.51905335143
1636,154635.91497892892
1637,219500.00879697702
1638,166692.60518945352
1639,177935.96885103208
1640,246941.87503202626
1641,174334.36189085373
1642,265917.66275790083
1643,203415.1698384415
1644,255379.565687983
1645,247586.81407216255
1646,163258.62167577873
1647,154340.22114467906
1648,127262.88676214716
1649,145135.17075341303
1650,116492.33426374069
1651,119733.1530001747
1652,101410.58125981111
1653,107627.91412227112
1654,163492.799886287
1655,149208.6880999094
1656,146729.50845864057
1657,170453.6808229942
1658,154605.8335558837
1659,136464.28442241595
1660,187738.996460904
1661,507642.2439097019
1662,440944.1859662056
1663,392613.48261611233
1664,694206.8735884449
1665,299758.9665591902
1666,311502.687928008
1667,422509.8537935585
1668,358644.77749707125
1669,316798.24317436945
1670,354227.1838186253
1671,267613.28223425837
1672,473259.4442200322
1673,300365.05626952025
1674,231595.5747439613
1675,195164.0571018947
1676,190492.2428218461
1677,221266.08855417024
1678,508099.9486001363
1679,426670.3805896407
1680,321683.6876177653
1681,231878.89908164943
1682,334348.84919092956
1683,185732.35379564704
1684,183136.2564261084
1685,172278.49433438116
1686,163284.62490399662
1687,168887.36707195803
1688,186271.7824042023
1689,182837.84430645336
1690,204221.4416104899
1691,192823.74691198737
1692,272095.7593908556
1693,173217.21011640292
1694,195092.78502963926
1695,172611.68300258715
1696,290837.6916466378
1697,176036.1201160457
1698,379660.7996888953
1699,328938.0536830858
1700,271711.724876278
1701,270937.5294591718
1702,232229.6661866978
1703,234457.43464559654
1704,279250.775434475
1705,228238.67107732038
1706,200497.5144524929
1707,200168.52220011663
1708,187019.55596323585
1709,244474.91389018839
1710,207437.0657049438
1711,292632.76396484085
1712,237729.12554065252
1713,287920.4019167827
1714,242031.2128904713
1715,210378.84954097768
1716,173026.18744835688
1717,182063.5519441386
1718,134315.2934711662
1719,199216.31634712574
1720,222485.30829346168
1721,149724.4060171226
1722,120365.69803406319
1723,161266.2978737323
1724,193395.39042035374
1725,262400.63452578173
1726,195803.8775602655
1727,141646.21711921017
1728,178175.90663518826
1729,177659.41476542194
1730,155210.6476383855
1731,120114.68553308496
1732,131694.28930353897
1733,113533.8533124633
1734,116751.8091907853
1735,124435.83099280967
1736,116832.22666516242
1737,334878.8952014241
1738,277476.1273690799
1739,248875.34129576877
1740,197875.924569578
1741,191055.1523220034
1742,175508.25546592954
1743,189607.58405366886
1744,408418.9291298937
1745,200497.7056619141
1746,181001.273477101
1747,231408.3554525567
1748,228738.97828620696
1749,159592.82581646938
1750,118617.52894992557
1751,252931.53026821214
1752,116786.33068604865
1753,144241.85405178182
1754,216037.01383837344
1755,171534.85014522387
1756,137769.3069395906
1757,123533.89126701166
1758,147022.39854672324
1759,172284.2448454887
1760,166770.67796101954
1761,151723.67928948888
1762,181346.6625116911
1763,180918.43663083605
1764,116917.49398406214
1765,102986.25060639298
1766,206423.70529426725
1767,229241.69391386502
1768,143747.21389090174
1769,164920.66735890176
1770,155494.81059020179
1771,122039.26566464192
1772,130739.48922462229
1773,127401.80677390948
1774,159478.5648548647
1775,145591.39917951496
1776,131140.33455095926
1777,114984.16976494926
1778,137009.23506273006
1779,132009.02523248966
1780,175187.51843456482
1781,118633.81970717777
1782,89190.43240077904
1783,145780.90941667644
1784,103129.35147290572
1785,119559.1452551387
1786,161377.53038267186
1787,146234.5654472005
1788,67425.41311946725
1789,93660.47594325848
1790,87759.02350056486
1791,222140.99706777488
1792,153014.4644791353
1793,142431.605598249
1794,166366.08215164448
1795,134513.98450786452
1796,125637.08640626517
1797,120647.49166268238
1798,114397.68731754555
1799,113568.50638221612
1800,133790.75461478304
1801,125432.72540900786
1802,135122.77580701868
1803,145665.56224162848
1804,143082.6441380942
1805,136036.2677213894
1806,123858.88760190186
1807,146895.00153404038
1808,120495.3653706766
1809,116722.41828553467
1810,136700.69757632233
1811,108332.79665622594
1812,91441.72340624093
1813,131578.16657810082
1814,97897.59714468387
1815,64711.91459519137
1816,95623.50917809637
1817,101898.40897832376
1818,124479.9845317062
1819,130069.91698663753
1820,48391.978613286374
1821,114671.63292629809
1822,149879.12565401878
1823,38148.838960932495
1824,116353.8802102298
1825,147165.20314791688
1826,108664.01072225273
1827,97211.46499899562
1828,132497.1337115912
1829,115094.75761978475
1830,143244.57042682852
1831,144929.77487735436
1832,61095.2429464427
1833,141542.51031448328
1834,114356.45565426748
1835,112560.87076833168
1836,117680.1861245214
1837,96207.83249881824
1838,136505.9363722872
1839,123295.55400231759
1840,156461.2508133449
1841,148326.7896426129
1842,110480.95356873685
1843,130647.87940898685
1844,149087.92727159793
1845,153907.50062810155
1846,171162.11061121098
1847,177591.31727295107
1848,57878.853276814196
1849,108866.79650265083
1850,111119.28753491759
1851,136786.63705404702
1852,121028.70589917104
1853,124872.95116943023
1854,164781.8470430576
1855,172788.40565444497
1856,232295.45252900213
1857,139552.2367683742
1858,143603.34350856516
1859,114652.49662974966
1860,173859.17969263566
1861,117924.873985214
1862,429239.9584288835
1863,400557.97228477744
1864,400618.3331246284
1865,355715.0070001285
1866,339017.3652942526
1867,205433.9065731801
1868,278005.3458748181
1869,208273.1822388836
1870,218078.66430792178
1871,237291.2868922375
1872,172611.68300258715
1873,249888.9686162055
1874,160405.50293037982
1875,200311.36303447318
1876,216990.34678415704
1877,215439.53349713652
1878,193654.32762347578
1879,134918.42471400212
1880,135407.08881919848
1881,256100.756288271
1882,234354.60302734902
1883,186209.79544785852
1884,195628.9867705316
1885,205786.07508862801
1886,276210.6891505276
1887,227338.2290530567
1888,284413.8223127801
1889,168323.94232802297
1890,103995.31564706031
1891,114265.20984859129
1892,94765.41974485351
1893,154161.92955445603
1894,134687.53435216576
1895,127128.96772270331
1896,126054.26089913027
1897,127341.67855101763
1898,105944.24249689956
1899,165931.92381773514
1900,154373.63696075545
1901,188030.3443583087
1902,155285.11976439675
1903,260715.6644430385
1904,147025.0625890823
1905,200985.88327003372
1906,82246.04238227286
1907,192382.17918550764
1908,103646.2025149889
1909,131804.6065418866
1910,113465.55276919554
1911,282987.4435037932
1912,354538.7884063177
1913,136184.37511791193
1914,52325.65182078816
1915,353488.8100466107
1916,32040.464728139457
1917,220683.3984946899
1918,137401.65186843803
1919,170307.1171877154
1920,147690.75895844045
1921,404339.19010251656
1922,321799.6719180308
1923,353522.5229740706
1924,274117.92261620646
1925,184816.56365317546
1926,392702.6059740197
1927,122743.44448264493
1928,159634.07723279248
1929,124476.30447181615
1930,142578.24523233864
1931,139972.35932670976
1932,135265.1156109769
1933,208126.64871982427
1934,186898.13513218224
1935,179874.5039764491
1936,199378.25146346
1937,182570.2115009353
1938,165408.80092150165
1939,275252.4707037506
1940,174187.94992898792
1941,165860.25430863252
1942,161302.13621298142
1943,207523.3363866613
1944,392853.56266770035
1945,407592.4713328624
1946,96607.2253006556
1947,147598.67250885587
1948,173455.58200716658
1949,253042.27186990483
1950,187276.9218747107
1951,240329.16554909103
1952,214746.40442192007
1953,171838.90292384604
1954,178268.0280495148
1955,133303.21980635944
1956,335487.8392731577
1957,136635.13822594043
1958,256813.20699003967
1959,159833.63484635172
1960,114723.15276951695
1961,139483.58057233202
1962,100410.3155541249
1963,103300.13312061517
1964,108285.90215943888
1965,164433.19023400106
1966,136720.90610126132
1967,303148.1328797732
1968,479744.9391138069
1969,379810.00297347904
1970,455073.6052595069
1971,579368.1398533207
1972,431300.2593406005
1973,283680.5275630321
1974,370715.6809224056
1975,382140.7347168369
1976,280058.874733323
1977,386495.2432860744
1978,352036.1483105356
1979,319531.1799734687
1980,200026.54626396802
1981,356548.1276668869
1982,224448.29377909514
1983,198253.8921764864
1984,172353.9234292811
1985,233622.2294510386
1986,217398.39807259984
1987,180105.2038308502
1988,173202.8389386101
1989,185079.7230076648
1990,207956.0215662428
1991,241241.48755333203
1992,222960.24567580302
1993,172893.23998208778
1994,240354.60762423504
1995,180990.5715850172
1996,252569.48574486386
1997,296116.6770434607
1998,310888.94820559677
1999,316564.48676057055
2000,316734.8038340512
2001,286134.3153843953
2002,247037.27181394072
2003,239123.87803481641
2004,291730.23032230826
2005,216303.98615312504
2006,208006.0047959461
2007,226804.42838670078
2008,225911.36826452645
2009,223549.16069095573
2010,195367.5955472228
2011,138207.91668838056
2012,164378.47065783685
2013,182502.3202437736
2014,196780.11643502346
2015,302315.78911666
2016,203587.5075401971
2017,195543.37156018594
2018,138235.20308708114
2019,144156.3172584092
2020,107741.39328957346
2021,113371.99042191064
2022,209538.67601705267
2023,152670.17526510966
2024,282209.37773071555
2025,367006.2634162655
2026,166045.42429329496
2027,170283.2434852194
2028,145613.75522703433
2029,180628.63384338698
2030,259637.5682625898
2031,229984.02151785523
2032,248297.837462592
2033,248360.83299445288
2034,182385.39760869305
2035,242020.1338343806
2036,210771.25174156576
2037,256677.55927452203
2038,352827.6758718209
2039,221764.22366119627
2040,325222.09697027213
2041,374270.1546592932
2042,205819.04821626362
2043,192991.5285076951
2044,164971.16216159088
2045,213823.72873527298
2046,191132.78716200584
2047,141565.99973281595
2048,144760.6974343043
2049,162514.69576798886
2050,167320.12699830031
2051,93139.75483171707
2052,126179.2258856106
2053,145069.85513970992
2054,117218.26445099265
2055,143972.7633721635
2056,142503.88728262906
2057,104354.76018255223
2058,203469.10671484307
2059,138957.14464398078
2060,183478.0202578657
2061,168382.38401539624
2062,130948.74972800139
2063,118839.5697150987
2064,145777.4337703812
2065,97820.23028215519
2066,196970.87560584903
2067,88660.05898201778
2068,166843.85467045658
2069,73836.47118405007
2070,112451.00169871024
2071,98113.50207483547
2072,139542.52172751786
2073,133825.9748643929
2074,476193.1530069493
2075,156304.50643651874
2076,113182.50654328881
2077,167193.63669051044
2078,138732.83723708027
2079,125754.8016772876
2080,124592.3380478933
2081,133354.46217911897
2082,130143.12374035805
2083,148394.2792415628
2084,119189.49336050496
2085,122525.56040180531
2086,98590.82864639124
2087,114269.45982766594
2088,86517.42519689443
2089,84060.21880751854
2090,131058.31745820296
2091,129918.67089601757
2092,123530.1213693582
2093,106209.49117694123
2094,106709.1070841277
2095,183965.80703453292
2096,92850.72357352154
2097,90104.27389629463
2098,143682.7969564895
2099,60729.679584115416
2100,53943.46710219038
2101,126111.37582231869
2102,103480.67108653233
2103,108002.07715418917
2104,121572.29080658172
2105,115966.0440880094
2106,80741.14705446459
2107,169058.98688588923
2108,113215.43280281303
2109,106432.05397695441
2110,108739.9981242127
2111,137583.38843802115
2112,131492.61518895955
2113,123198.1155517824
2114,138871.29830318136
2115,160197.5923218878
2116,106588.2778518171
2117,145448.87334638965
2118,128694.02742261173
2119,119740.23276831422
2120,109645.75430347213
2121,103720.75823706815
2122,119544.09549825997
2123,88216.08826187173
2124,158016.56838028922
2125,112101.50924232401
2126,147834.49471768943
2127,242433.63368239766
2128,120346.30014225385
2129,81585.1440217312
2130,135867.71764218816
2131,159140.52202234592
2132,100828.212076673
2133,116178.57877856678
2134,121386.4646157734
2135,106365.4898060366
2136,79774.53706589174
2137,100253.58518714376
2138,129461.9126329832
2139,155114.76004522142
2140,144505.1082359928
2141,166114.79750755572
2142,121133.90100234465
2143,161601.7667666306
2144,151573.12656419212
2145,146797.67124986817
2146,175596.31823004555
2147,159829.0620347931
2148,126602.18480434107
2149,132845.58409801123
2150,236797.56508361275
2151,118278.75928319646
2152,114373.36101998249
2153,178705.14784699198
2154,98485.10888527906
2155,129509.20817387215
2156,279333.6114630755
2157,242420.917865743
2158,259449.70051633156
2159,207082.26928360492
2160,179349.49635797486
2161,221263.55637923055
2162,460263.1371849892
2163,383128.1769841636
2164,247086.04439986873
2165,204055.1836479303
2166,167559.012452307
2167,229895.86781547806
2168,216725.83428014902
2169,196381.7339400435
2170,454122.42224721535
2171,160398.16031723915
2172,127176.01740393926
2173,207652.01755589517
2174,220528.7645308447
2175,290471.52392383764
2176,330241.54252051306
2177,246941.87503202626
2178,207434.88961493768
2179,138526.59342068122
2180,240604.12843049035
2181,181976.41087956767
2182,212057.58657382443
2183,180881.51742331134
2184,112224.30721384374
2185,123849.08394359406
2186,173922.52875419983
2187,152451.0626279341
2188,145734.620606575
2189,269972.8865476398
2190,80606.89247301457
2191,75503.95133799313
2192,87159.07606881009
2193,106589.59931654792
2194,99307.62460449664
2195,100515.32200034863
2196,98566.00955601987
2197,121437.41109163377
2198,153249.1472907694
2199,234452.51558445807
2200,148812.77625791472
2201,150932.9631320727
2202,208527.37833476992
2203,132513.43503992877
2204,200356.2605388723
2205,121863.41727944478
2206,141478.13689453536
2207,247663.5640509917
2208,277861.6844121737
2209,267095.18566007615
2210,119456.91261256779
2211,116714.62648354427
2212,124236.74138947006
2213,109802.1924752689
2214,135516.8974433292
2215,105475.3632862563
2216,152833.62323130763
2217,27653.394787818896
2218,69486.29190031764
2219,67072.4227834662
2220,62834.69048064986
2221,358392.78972256294
2222,326244.1125757627
2223,278494.4037850646
2224,204607.62732553342
2225,133923.13380315967
2226,178589.29538952297
2227,194932.47154152265
2228,270337.44715467695
2229,252484.232499243
2230,155076.45117524077
2231,210560.29989246326
2232,183463.32267142963
2233,182798.0927799416
2234,245964.36155162702
2235,226804.86098222973
2236,240991.53559504767
2237,313867.9988992924
2238,228890.85585772787
2239,103992.14201031653
2240,152569.74595047778
2241,172924.07601014827
2242,114710.79027240722
2243,121655.33246092671
2244,98655.91441091463
2245,97646.4015981324
2246,138530.2925291894
2247,110195.2634544788
2248,123539.66414576008
2249,122532.68842742023
2250,128130.2071195334
2251,77546.84065246377
2252,180804.42543665034
2253,158053.94549319052
2254,171539.92145999693
2255,190546.38744801347
2256,166155.99166264874
2257,225386.07655209608
2258,155419.79323977366
2259,178024.74040744893
2260,150659.57938769035
2261,198839.9271795011
2262,212702.68068769434
2263,435185.7094343447
2264,655202.8722664881
2265,195651.56260023842
2266,294038.488204337
2267,374670.13188611454
2268,571819.3766657241
2269,147624.71560285144
2270,190431.9387393467
2271,226725.49351701877
2272,182461.42359944637
2273,153077.9554424781
2274,185613.89283975447
2275,171482.18277360182
2276,208932.46605215356
2277,202795.14886695417
2278,152304.29077585082
2279,133458.7878807845
2280,104307.99605015389
2281,149630.1953779329
2282,183355.7512011858
2283,107293.71856595331
2284,118272.66827163166
2285,141967.94764162585
2286,130480.4058565084
2287,395051.039086451
2288,278600.1298467537
2289,388845.4906450821
2290,547022.3760854256
2291,362708.3722982497
2292,479281.23764274054
2293,540010.9170037775
2294,420061.07784926053
2295,591940.5799783685
2296,267646.46235983254
2297,385520.07911038515
2298,340429.6163508477
2299,386404.9491413089
2300,346143.63846703316
2301,350491.50596039277
2302,267874.2400496437
2303,241159.8280143998
2304,246022.07251498365
2305,199218.5962099829
2306,190708.91368290942
2307,202476.48203611423
2308,240658.05709809568
2309,285468.9925825017
2310,210262.91567727114
2311,217606.86186195206
2312,180840.63905554375
2313,172842.13354582895
2314,179684.53616324055
2315,182771.24795497325
2316,195964.34703797125
2317,267050.1037032162
2318,184107.44440714686
2319,187638.9387346139
2320,185767.42848583314
2321,243609.13460662673
2322,181878.21021955743
2323,193763.69092231488
2324,184568.035367876
2325,204321.37831629004
2326,179721.38245393953
2327,204959.55216254992
2328,224303.0004869735
2329,207043.76250108975
2330,186988.881290602
2331,357774.68345054175
2332,418488.86252962286
2333,334774.4789971679
2334,250012.92194804124
2335,304715.0680306141
2336,321083.26376126695
2337,177043.76160083106
2338,262801.58237596595
2339,194895.1088022414
2340,410064.3610789553
2341,202962.7029019784
2342,236613.5869697231
2343,238078.29789115928
2344,201531.1705216376
2345,215831.0830979195
2346,205609.13109358418
2347,185874.4649321269
2348,244540.6708758875
2349,172070.78321793725
2350,342643.1642325405
2351,237500.70545819917
2352,221869.57111605236
2353,253246.75241316113
2354,140912.32043785398
2355,141532.65671913823
2356,156466.02570464884
2357,183134.85921268509
2358,193359.42870202742
2359,132827.46846001412
2360,119491.89209069808
2361,154549.07818494106
2362,277854.26480378234
2363,140427.0892120316
2364,162327.88998794215
2365,210277.95539080485
2366,191921.3052002731
2367,207890.18897959773
2368,222485.73265091496
2369,205848.8855984993
2370,187943.9321201535
2371,163485.93959931913
2372,196684.05584799574
2373,324682.8731140808
2374,361596.6093431362
2375,261377.38213194386
2376,340201.1331366409
2377,369027.13250166
2378,177077.87098801986
2379,212984.2185271661
2380,149729.83207162225
2381,172570.36949991094
2382,203266.43251511094
2383,186189.1969013209
2384,247759.47591227415
2385,163855.55722123673
2386,136265.44157403844
2387,129966.87697595969
2388,101943.21783740906
2389,116191.54269543319
2390,176074.0653396656
2391,144806.953100133
2392,117962.10475785976
2393,201676.9070774575
2394,139946.19811517198
2395,227713.17977503577
2396,144740.54287182319
2397,239247.96740844514
2398,130998.96210119397
2399,67868.03484394791
2400,101656.43224981589
2401,173437.7175527449
2402,133010.13138625456
2403,163029.75408676683
2404,154339.63238458245
2405,165458.81400263842
2406,150669.2062667301
2407,135262.6646547158
2408,137743.68884704245
2409,118529.10014011437
2410,165867.68877848613
2411,113943.43416749967
2412,158397.9883307381
2413,129650.08569057335
2414,173349.4147856272
2415,152206.1343044912
2416,122060.91532739668
2417,147620.21052280226
2418,149079.112289924
2419,130512.51424590827
2420,123255.22935349052
2421,131185.49084961295
2422,94829.69840650551
2423,101472.01240215948
2424,160399.2310940545
2425,209419.61019261146
2426,140021.49154796233
2427,114159.33834049787
2428,198583.71461633514
2429,116185.55916944274
2430,136776.07102004328
2431,115785.91617207607
2432,148366.9684311689
2433,154567.65037606112
2434,138916.20204015233
2435,153650.26786664544
2436,105368.29023113541
2437,109641.57172965762
2438,130192.15806648112
2439,92289.07815851664
2440,122263.74713912727
2441,78163.91816604833
2442,99189.02744252677
2443,123036.08478461906
2444,123133.04279665992
2445,89023.27891483116
2446,126072.05393203064
2447,159693.3091587004
2448,132158.29349696377
2449,111537.60109017356
2450,150595.94251529482
2451,107882.35594659053
2452,196365.06635218862
2453,90894.14847181743
2454,108002.1801530454
2455,128059.23178717948
2456,145690.29165650607
2457,161344.29105944445
2458,126440.01788756142
2459,104053.1523006214
2460,139888.02030189376
2461,127096.23723632956
2462,128504.66837064338
2463,128150.24858274136
2464,166872.49777467252
2465,132390.90830142007
2466,120574.22171053148
2467,116818.41141520048
2468,92528.08031686422
2469,88263.7183659968
2470,194680.9225539888
2471,235859.3078768898
2472,162508.34146247132
2473,138630.7346389776
2474,58442.83224949446
2475,206171.87696722447
2476,118548.54429807332
2477,124957.41320250713
2478,164079.95077045154
2479,108890.99005851135
2480,160559.00986826088
2481,119674.58968690566
2482,121389.35872911537
2483,110181.18224163249
2484,123606.36634467612
2485,134304.66216914018
2486,163347.2364870726
2487,171907.2537851372
2488,166311.82960113272
2489,160356.2526688388
2490,99574.10854829679
2491,87380.04293882776
2492,204992.3928563174
2493,143295.26120957965
2494,147641.61087755684
2495,83441.46079219414
2496,233637.82593801955
2497,145657.5052491405
2498,119840.42208318345
2499,81967.28391360756
2500,128183.00601370387
2501,131771.30060363235
2502,142555.81141769374
2503,92408.14945956919
2504,183771.34308462965
2505,270307.8001842229
2506,236976.48822909044
2507,270652.6793647342
2508,237840.4692423832
2509,206179.15206605976
2510,211284.04068387463
2511,162754.79141900383
2512,203013.8092589064
2513,236703.63936984996
2514,299937.1179996627
2515,170441.48946168114
2516,185158.8144909127
2517,162092.28863659332
2518,157465.23036792353
2519,240403.4364468645
2520,234339.40565845088
2521,178886.23248627977
2522,234542.19285906374
2523,113665.37445718863
2524,142096.8985784324
2525,163519.6201339931
2526,148032.28923582975
2527,119430.37150492736
2528,147076.95093283328
2529,131190.74550064697
2530,133897.2093448995
2531,260263.28787055888
2532,232632.20684680497
2533,192660.88825108233
2534,222377.12355731888
2535,299018.0447989016
2536,250445.80993767147
2537,253255.68862299065
2538,184661.7005935334
2539,187862.93431884955
2540,174801.17376648777
2541,178914.55419613447
2542,157791.588356739
2543,116085.2148414388
2544,125796.06406410501
2545,134273.54162888805
2546,115081.14782314547
2547,129141.05626216074
2548,147013.42528550068
2549,157096.0940039751
2550,22664400.686366905
2551,132749.5867021622
2552,142293.53003661035
2553,75652.14127694353
2554,91072.19699750365
2555,120246.71998328403
2556,97925.79665741324
2557,112055.65494940824
2558,182953.31220652378
2559,137046.08675506653
2560,160781.64890562586
2561,157548.8975819081
2562,158928.64297982387
2563,153232.19485448793
2564,223304.97486733543
2565,159762.0091605796
2566,196234.02227344192
2567,156352.06495659988
2568,215419.39944133264
2569,281153.38540007285
2570,112022.85231934609
2571,196252.36317851045
2572,132595.47758085968
2573,201021.15457834819
2574,166342.28499483998
2575,130578.00001309176
2576,136784.41942367973
2577,175624.4540492979
2578,84528.64684331253
2579,53115.86314761336
2580,78076.52820838899
2581,86675.24451576761
2582,98779.14938145617
2583,320912.4446709715
2584,166924.86371239583
2585,183203.50992440534
2586,216820.51708128443
2587,201218.3277707231
2588,138636.1552963672
2589,150816.99135161092
2590,198283.01104006215
2591,217788.73066157548
2592,195439.15439956274
2593,241299.93134748784
2594,182527.73298814587
2595,188739.63300950258
2596,277902.49579999817
2597,188673.58598479623
2598,315490.042834928
2599,403250.5447408476
2600,117962.32975293357
2601,123504.79535249861
2602,81915.86412721523
2603,90549.45697853637
2604,89129.29621234379
2605,81804.30517215632
2606,138994.12260414043
2607,218501.47294628035
2608,184085.32284008004
2609,170904.2338392254
2610,107651.42170193527
2611,177003.91935174656
2612,159432.79215083583
2613,122950.2245460109
2614,128174.81587104352
2615,157069.27877952228
2616,154058.60894133573
2617,189478.7004484577
2618,169753.52545549299
2619,177360.45458462732
2620,199695.47012656953
2621,174141.2768637342
2622,172352.27974201777
2623,231333.11300977954
2624,311589.14790948044
2625,323573.777258332
2626,185350.68102045276
2627,157481.44962213535
2628,587024.9539811189
2629,591245.5015649905
2630,414111.81313834694
2631,574966.3757571098
2632,424075.74018332164
2633,306913.78804849216
2634,461168.6845049337
2635,143318.7681432393
2636,171218.2719436001
2637,182175.40357911005
2638,267537.23869799374
2639,188307.41793236966
2640,143607.04122832388
2641,116064.84645079848
2642,181513.97809711404
2643,112187.92446328407
2644,119320.51080567008
2645,112197.8750435665
2646,97721.30109290821
2647,103935.03310745387
2648,159605.91551704393
2649,160822.13400076382
2650,134737.76690162788
2651,147110.47773258202
2652,498608.47831185657
2653,245792.01309020756
2654,271875.540918979
2655,454145.8094335042
2656,337628.35975022835
2657,398256.5539737388
2658,327793.4769837147
2659,319617.4298282603
2660,420147.6166778128
2661,367276.21607882145
2662,387980.1913998488
2663,305093.6628418559
2664,273843.5698182313
2665,315540.59384254937
2666,277851.08503226464
2667,180745.46449282762
2668,187271.9211081459
2669,175086.46912741102
2670,274622.1406243748
2671,188691.76010852496
2672,199597.41532087506
2673,200388.74585750356
2674,204614.8472273607
2675,172246.6235531123
2676,187360.88324968997
2677,210305.8318376905
2678,223729.38146067804
2679,281078.3193693798
2680,289393.7231111346
2681,434920.17419977975
2682,317957.48759059864
2683,678401.7904944946
2684,305924.3185080494
2685,346202.07256745227
2686,253037.92814870575
2687,337141.22244689247
2688,202868.84785541607
2689,199007.62948208035
2690,471381.5626121595
2691,187782.508674296
2692,137154.87008795055
2693,199179.2722322742
2694,132707.68875797518
2695,190046.40816718692
2696,182647.88220259928
2697,182777.6973258219
2698,346696.68109275243
2699,165173.76858808455
2700,144584.23329602455
2701,149702.98930091836
2702,114627.6788770847
2703,144159.8917353348
2704,138609.84725844584
2705,109773.92292168879
2706,112371.34938935486
2707,115893.73826909596
2708,129534.15951746184
2709,98438.9097469288
2710,132616.09100592023
2711,174298.12136986284
2712,428006.30086636473
2713,162986.22625761852
2714,151033.46732093132
2715,167966.66960697004
2716,145989.18223286374
2717,184141.50979530733
2718,211270.33938905437
2719,195548.22022226948
2720,183770.6420539268
2721,135743.25450076614
2722,184039.50804917977
2723,136946.79277002244
2724,131462.77310686646
2725,128473.42151176187
2726,158424.42605312946
2727,202554.12175928714
2728,189969.0334269114
2729,153041.17126109402
2730,144675.12890751
2731,130999.21196212352
2732,121146.26251809276
2733,169428.43908122805
2734,123030.33543760526
