SalePrice,id
145138.4636681936,2588
154499.8348901312,2589
205550.5397602896,2590
220299.6264507559,2591
210791.11553930517,2592
237180.6663394265,2593
190325.37393119372,2594
210138.93114937047,2595
289311.60337018047,2596
187023.79092653404,2597
282837.74495774833,2598
332953.2306852764,2599
115853.97334514886,2600
144703.551817596,2601
83843.74135260595,2602
92731.36076524823,2603
89130.49645365878,2604
80890.75219437628,2605
147839.93477089127,2606
212381.135613575,2607
196002.27049237356,2608
179029.75388230348,2609
112494.54405311348,2610
113883.79939707537,2611
160827.71909050064,2612
134013.5902617114,2613
129871.10044985719,2614
151500.71505360398,2615
148063.57031410414,2616
179089.17212480336,2617
178175.5850993977,2618
191802.5688080992,2619
188395.34519775448,2620
172110.24471672153,2621
173938.8017147577,2622
249391.30067358218,2623
306048.6724217383,2624
277930.8901403628,2625
174412.6819640788,2626
173481.0868777036,2627
458883.2562620507,2628
498436.74784405506,2629
380570.11786165007,2630
447210.08698709315,2631
395441.62131362816,2632
299122.53714169574,2633
413731.2804835114,2634
153089.61448145742,2635
183311.56606438995,2636
181672.89422980405,2637
248988.06713108005,2638
185543.2038298177,2639
149118.38754826933,2640
110192.15149055143,2641
179738.2815443055,2642
109353.86050839265,2643
122365.63077352048,2644
112958.25269856479,2645
100421.51237552878,2646
108185.80568169353,2647
148760.4475842528,2648
154043.41702189372,2649
142190.9908000911,2650
141568.12461400178,2651
389816.68198811513,2652
253760.7894885091,2653
247639.3549879536,2654
396128.9821198794,2655
310418.37344830926,2656
329422.5407567896,2657
296400.51370746014,2658
311796.82853252697,2659
353580.3464415614,2660
333812.65966997884,2661
340788.30577176786,2662
294145.31692280516,2663
277222.19142581767,2664
322727.3718184846,2665
278748.70496563945,2666
171860.97123184672,2667
183696.9786251749,2668
172931.80794533633,2669
269467.6092828326,2670
189029.7318889113,2671
201078.22827690555,2672
200347.8884838907,2673
196827.83833560927,2674
183324.8130301195,2675
195919.33327104663,2676
192214.65875407978,2677
241497.99705288798,2678
282294.96142842097,2679
288515.09065962245,2680
389535.41127539065,2681
329649.2884793452,2682
552975.2863194551,2683
326026.0511427763,2684
335157.23853709386,2685
244423.3059767733,2686
308448.38538442535,2687
215294.58622838298,2688
210836.61494041345,2689
374969.3760355196,2690
180891.15754806454,2691
145785.82834961568,2692
194494.7081700489,2693
136189.81756855984,2694
195025.67508441088,2695
186985.51328302326,2696
178443.32729807493,2697
193726.69651232852,2698
164734.04336618976,2699
154888.38680043875,2700
149749.4838791049,2701
116477.55461946099,2702
133687.38299410552,2703
140099.50113662917,2704
115879.60685817528,2705
112427.71598518695,2706
125815.61919959758,2707
132444.75871631154,2708
105317.97111665833,2709
133301.68080872294,2710
194648.87278345466,2711
379283.1145016105,2712
177654.72980681295,2713
156113.5516974411,2714
159107.6748024812,2715
147659.68671091262,2716
187632.11415585675,2717
222886.92367216307,2718
152005.58976971114,2719
178443.95184595478,2720
131049.88543711991,2721
153311.86686929438,2722
141327.96317977714,2723
123571.16067931318,2724
128062.80433693436,2725
141796.10632231127,2726
174548.59069408657,2727
185921.8486940647,2728
151649.84333655683,2729
141657.02267590925,2730
131964.87151689036,2731
127207.23615754097,2732
158186.97842297057,2733
137874.33533193267,2734
